73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:35:18 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:35:18 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:35:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:35:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:36:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:36:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:36:15 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:36:15 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:36:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:36:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:36:56 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:36:56 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:37:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:37:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
71.236.140.24 52.27.147.194 - [27/Jul/2015:00:37:06 +0000] "GET / HTTP/1.1" 500 555 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:37:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:37:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:38:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:38:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:38:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:38:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:39:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:39:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:39:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:39:30 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:40:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:40:00 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "ELB-HealthChecker/1.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:01 +0000] "GET /index.php HTTP/1.1" 500 555 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:01 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:17 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:17 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:40:30 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:40:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:40:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:41:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:41:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:41:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:41:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:42:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:42:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:42:29 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
73.11.112.115 ec2-52-27-147-194.us-west-2.compute.amazonaws.com - [27/Jul/2015:00:42:29 +0000] "GET /mmp.gif HTTP/1.1" 200 210071 "http://ec2-52-27-147-194.us-west-2.compute.amazonaws.com/index.php" "Mozilla/5.0 (X11; Linux x86_64; rv:39.0) Gecko/20100101 Firefox/39.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:42:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:42:30 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.29 10.0.4.226 - [27/Jul/2015:00:43:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
10.0.4.233 10.0.4.226 - [27/Jul/2015:00:43:00 +0000] "GET /index.php HTTP/1.1" 200 628 "-" "ELB-HealthChecker/1.0"
